Unnamed: 0,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,seed,ARGweaver_completed,fastARG_completed,RentPlus_completed,tsinfer_completed,fastARG_pathunrooted,fastARG_SPRunrooted,fastARG_wRFrooted,fastARG_TSfilesize,fastARG_wRFunrooted,fastARG_RFunrooted,fastARG_edgesets,fastARG_cputime,fastARG_RFrooted,fastARG_edges,fastARG_memory,fastARG_KCrooted,RentPlus_pathunrooted,RentPlus_cputime,RentPlus_SPRunrooted,RentPlus_wRFrooted,RentPlus_RFrooted,RentPlus_wRFunrooted,RentPlus_RFunrooted,RentPlus_memory,RentPlus_KCrooted,tsinfer_pathunrooted,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_wRFrooted,tsinfer_TSfilesize,tsinfer_wRFunrooted,tsinfer_var_polytomy,tsinfer_RFunrooted,tsinfer_edgesets,tsinfer_cputime,tsinfer_RFrooted,tsinfer_SPRunrooted,tsinfer_edges,tsinfer_memory,tsinfer_KCrooted,ARGweaver_pathunrooted,ARGweaver_wRFunrooted,ARGweaver_wRFrooted,ARGweaver_TSfilesize,ARGweaver_SPRunrooted,ARGweaver_RFunrooted,ARGweaver_iterations,ARGweaver_cputime,ARGweaver_RFrooted,ARGweaver_edgesets,ARGweaver_edges,ARGweaver_memory,ARGweaver_KCrooted
633,50,5000,10000,2.5e-08,1.5e-08,0.0,1668243275,True,True,True,True,107.91895280952532,19.1102,22862.9327231,54096.0,22862.700473099998,75.692,49.0,0.0,77.8886,98.0,2134016.0,60.72861983739918,93.20929973485657,2.3200000000000003,17.2732,,77.8276,,75.4506,95178752.0,63.37365796846562,251.75378759520416,7.125,26.0,22657.537923099997,52048.0,22657.488773099998,63.55357142857143,41.9306,8.0,2.34,43.1272,,57.0,116736000.0,80.9574865277842,123.78935662908228,93199.15929324117,93568.51076487564,36816.0,18.95639,78.88158000000001,"120,160,180,40,100,60,140,20,80,0",754.89,80.70396,100.0,200.0,81592320.0,70.6312291218659
634,50,5000,10000,2.5e-08,1.5e-08,0.01,1668243275,True,True,True,True,124.0863980414893,17.6442660171105,22880.63084299753,54096.0,22879.45593691639,77.963943078023,58.0,0.0,79.761005521901,116.0,2166784.0,62.86584809255204,98.88793266800172,2.15,17.5346,,81.6367,,79.6367,93904896.0,72.41646302884841,251.75378759520416,7.125,26.0,22657.537923099997,52048.0,22657.488773099998,63.55357142857143,41.9306,8.0,2.28,43.1272,,57.0,116609024.0,80.9574865277842,123.20289394587269,93836.94638905332,94196.10817788703,36816.0,19.25047,79.29124,"20,160,120,0,60,180,100,140,40,80",950.78,81.28605999999998,101.3,202.6,69746688.0,72.51922630143692
635,50,5000,10000,2.5e-08,1.5e-08,0.1,1668243275,True,True,True,True,146.3034442044771,20.5193027086155,22884.401092534845,54096.0,22884.384062185898,85.760458789344,76.0,0.0,87.760458789344,152.0,2080768.0,107.19179849724738,113.06769885203049,1.98,19.28665,,86.917,,84.7366,93294592.0,94.9007971107733,248.67355908295545,6.4444444444444455,25.0,22661.854723099997,52048.0,22661.854723099997,53.02777777777778,49.0,9.0,2.75,50.0,,58.0,116658176.0,81.6915617070122,146.58063625195757,100773.43701612428,100773.43701612428,37020.8,19.977,86.76932000000002,"80,140,60,40,160,120,20,180,0,100",747.1499999999999,88.76932000000002,106.9,213.8,94990336.0,92.30161451099957
636,10,5000,10000,2.5e-08,5.9716075583e-08,0.0,1282108367,True,True,True,True,7.805341852957119,1.6342,14584.196383127522,52048.0,14582.783603320733,5.446684942218,23.0,0.0,7.964651948739999,46.0,2011136.0,7.979363256277129,6.071042329752504,0.99,1.36365,,5.2201,,4.02,56360960.0,5.677041168323548,6.395460603194213,2.1052631578947367,3.0,14573.810239871329,52048.0,14570.481593129087,0.09941520467836223,3.363733435019,19.0,2.64,5.032263089587,1.435312303070306,40.0,116920320.0,5.731023889709713,7.079876090986838,46612.500300829415,47247.189906998516,34768.0,1.57371,4.96924,"20,180,160,100,0,80,60,40,120,140",242.93,6.4023200000000005,36.6,73.2,26660864.0,6.3461693934793075
637,10,5000,10000,2.5e-08,5.9716075583e-08,0.01,1282108367,True,True,True,True,7.8053418529571195,1.6342,14584.196383127522,52048.0,14582.783603320733,5.446684942218,23.0,0.0,7.96465194874,46.0,2043904.0,7.979363256277128,6.071042329752504,1.01,1.36365,,5.2201,,4.02,55975936.0,5.677041168323548,7.563306512146952,2.0,2.0,14581.442619564436,52048.0,14579.125569564438,0.0,6.1106,12.0,2.68,8.972000000000003,1.6069,24.0,116793344.0,7.648658288690719,7.079876090986838,46612.500300829415,47247.189906998516,34768.0,1.57371,4.96924,"180,100,0,160,40,80,120,60,20,140",254.38,6.4023200000000005,36.6,73.2,26722304.0,6.3461693934793075
638,10,5000,10000,2.5e-08,5.9716075583e-08,0.1,1282108367,True,True,True,True,8.339022910555551,2.1625367388999996,14571.954109824082,52048.0,14569.236846378513,6.8797099753958,38.0,0.0,10.156800430197901,76.0,2064384.0,10.358013242611973,8.635297431583824,0.88,1.4543,,7.5173,,6.1724,51224576.0,6.362325378490598,7.452822971031638,2.3043478260869565,5.0,14577.21892410998,52048.0,14572.648453510259,0.5849802371541499,5.3345511771803,23.0,2.62,8.8686410386509,1.3540939956139215,53.0,116912128.0,9.62739883130693,8.678633167754898,48626.364371260184,49412.19449388374,34777.3,2.0108599999999996,6.570639999999999,"100,140,80,0,40,180,20,160,120,60",266.86,8.04026,59.5,119.0,25444352.0,7.392244746378702
639,50,5000,10000,2.5e-08,5.9716075583e-08,0.0,461562556,True,True,True,True,193.56722476226886,17.6857,14106.593053199998,54096.0,14106.176053199995,68.0,49.0,0.0,69.668,98.0,2101248.0,165.0794904828714,147.54263943188948,3.23,18.2771,,71.668,,70.0,125972480.0,142.48762687935053,298.5004478729188,6.4444444444444455,26.0,13939.5100532,52048.0,13938.6760532,61.52777777777778,39.0,9.0,2.31,41.668,,58.0,116752384.0,76.20832362246705,150.29994968699617,48605.296721536215,48686.33428961091,36816.0,18.20093,75.55024,"80,160,120,20,60,100,140,40,0,180",861.48,77.52136,73.5,147.0,157855744.0,99.67622024972471
640,50,5000,10000,2.5e-08,5.9716075583e-08,0.01,461562556,True,True,True,True,193.56722476226886,17.6857,14106.593053199998,54096.0,14106.176053199995,68.0,49.0,0.0,69.668,98.0,2109440.0,165.0794904828714,147.54263943188948,3.38,18.2771,,71.668,,70.0,119504896.0,142.48762687935053,298.50044787291876,6.444444444444445,26.0,13939.5100532,52048.0,13938.6760532,61.52777777777778,39.0,9.0,2.37,41.668,,58.0,117387264.0,76.20832362246705,150.29994968699617,48605.296721536215,48686.33428961091,36816.0,18.20093,75.55024,"0,80,100,140,180,60,160,120,20,40",865.27,77.52136,73.5,147.0,157622272.0,99.67622024972471
641,50,5000,10000,2.5e-08,5.9716075583e-08,0.1,461562556,True,True,True,True,224.5171914586957,18.711937438105,14098.970880335566,54096.0,14098.708526455026,82.60876153369,64.0,0.0,84.60876153369,128.0,2109440.0,195.6724167637817,203.9731926767823,4.3599999999999985,19.5548,,86.194,,84.194,125005824.0,219.18937568040258,291.46426867422724,5.454545454545454,27.0,13948.4260532,52048.0,13947.9260532,53.87272727272728,49.0,11.0,2.64,52.0,,60.0,116969472.0,75.60729481587448,174.09446014546887,53529.04052890809,53529.04052890809,36816.0,20.04472,84.66752,"0,120,40,160,100,20,60,180,80,140",1017.78,86.66752,82.6,165.2,96030720.0,110.62124754864048
642,10,5000,10000,2.5e-08,2.37733978869e-07,0.0,1999513915,True,True,True,True,5.0386188429454,1.2961751057515,16955.528335307194,54096.0,16955.414997754313,3.001996591231,15.0,0.0,3.2287468027340003,30.0,2072576.0,2.8561813385465245,4.998019387307274,3.78,1.2681,,4.2573,,2.7446,136081408.0,5.198868521823437,7.041405524900483,2.090909090909091,3.0,16884.747253739646,54096.0,16883.186296731492,0.08658008658008634,2.5240213023832,22.0,2.75,2.6627730364412,,46.0,118034432.0,2.661196257190832,4.111449418122887,52033.6926247438,52181.258124824715,34768.0,1.2097799999999999,2.51714,"40,100,140,60,120,0,180,160,80,20",192.81,2.637,34.4,68.8,25120768.0,2.460886129642333
643,10,5000,10000,2.5e-08,2.37733978869e-07,0.01,1999513915,True,True,True,True,6.465822459173683,2.2095035089110486,16954.066992295753,54096.0,16953.041251124214,5.2104793596254,24.0,0.0,6.494020895024898,48.0,2027520.0,4.755570718681488,6.671626138785549,3.54,2.25035,,6.4648,,4.968,130232320.0,5.715118923287866,7.237220997690044,2.1,3.0,16894.51789520492,54096.0,16891.726216070543,0.09473684210526301,2.7446,20.0,2.37,2.982678145278,,42.0,118128640.0,2.9143050337087075,5.122357604568342,52273.4357018591,52360.43271704066,34768.0,1.60995,3.35748,"40,60,100,180,120,80,20,160,140,0",202.62,3.50516,37.1,74.2,26583040.0,2.796826982080118
644,10,5000,10000,2.5e-08,2.37733978869e-07,0.1,1999513915,True,True,True,True,9.558944599298764,2.714254746657,16899.066303733543,56144.0,16897.559849378093,9.0194985094663,135.0,0.0,10.9594909740492,270.0,2068480.0,8.654862445914125,8.823605487338018,3.19,2.50635,,8.4353,,7.7135,104607744.0,7.038605932496448,7.047403445530122,2.063063063063064,3.0,16875.63964739743,56144.0,16866.60525549526,0.05962325962325962,4.859366915538099,111.0,2.61,5.7350626425110995,2.0974476968714466,229.0,117837824.0,5.368808004238516,8.244127211938101,62009.639273125984,62443.432704357176,34768.0,2.6529,6.7369,"0,100,60,80,140,20,40,160,120,180",235.48,7.1352,53.6,107.2,22462464.0,5.345851057085918
645,50,5000,10000,2.5e-08,2.37733978869e-07,0.0,1394554991,True,True,True,True,78.50241142961221,9.969743258088199,25537.90807749808,56144.0,25537.320281153417,39.483780135779405,92.0,0.0,41.621380135779404,184.0,2097152.0,63.48262772276552,72.00760702307703,11.91,10.5861,,40.8109,,39.8012,619765760.0,37.22590277313916,109.76484944250493,2.4833333333333334,5.0,25045.667735561266,56144.0,25044.876250315763,0.6607344632768364,29.1354852857098,60.0,2.98,29.334565295615395,,149.0,122785792.0,33.24965160876935,57.82561710271914,73523.93930171753,74007.7753518535,36816.0,10.91772,34.91512,"60,140,80,100,0,180,160,40,120,20",718.62,35.28328000000001,90.2,180.4,57516032.0,26.57962385891501
646,50,5000,10000,2.5e-08,2.37733978869e-07,0.01,1394554991,True,True,True,True,112.32541550760784,14.550000326004385,25712.20249565893,63464.0,25711.61026879049,60.68682704565587,329.0,0.0,62.38869824961088,658.0,2117632.0,59.13062645938752,108.93536567459972,9.77,12.30535,,49.8558,,49.3395,520577024.0,56.025907149572866,110.90336144004792,2.548387096774193,6.0,25023.043353112203,56144.0,25022.25186786668,0.8418826017979908,30.9053777536796,62.0,2.8000000000000003,31.11215763282684,,158.0,122380288.0,34.26712295573689,62.74190989806854,81667.82273551181,82343.46598342796,36816.0,11.0542,36.66558,"140,60,180,120,160,0,100,20,40,80",722.9200000000003,36.9842,95.8,191.6,59150336.0,29.91924032995749
647,50,5000,10000,2.5e-08,2.37733978869e-07,0.1,1394554991,True,True,True,True,139.06869193445462,20.469319545555337,27593.862824645963,87990.0,27593.753525192846,87.48044039041511,1245.0,0.03,89.3233513210417,2490.0,2199552.0,74.15754819195958,168.80050262348738,9.38,19.47835,,83.8236,,82.6348,493342720.0,93.69347414288004,125.263560304219,2.4707602339181287,10.0,25241.716471472442,63672.0,25240.508125138174,1.1589665757747256,56.9123912389025,342.0,2.49,57.80810811407029,,845.0,122273792.0,46.85200825694106,109.8408660846929,140921.87126407397,141072.97127920322,42025.6,17.03768,72.3178,"180,160,60,80,140,40,100,120,0,20",1296.8500000000001,73.08565999999999,325.1,650.2,51384320.0,55.64211846383053
648,10,5000,10000,2.5e-08,9.464360167200001e-07,0.0,1042269432,True,True,True,True,2.8409382032494066,0.6628914299324998,28326.372385915838,64548.0,28324.302204820917,1.6225229474469989,34.0,0.0,4.8323157377619985,68.0,2088960.0,8.544041565560029,2.4620548104970665,12.91,0.48055,,2.3492,,1.2657,622284800.0,3.6286870045163977,1.1198834217123643,2.0163934426229506,3.0,27510.962092238253,64548.0,27509.463524837047,0.016393442622950734,0.6367700254432002,61.0,10.92,0.7259304630612003,0.2007562283529853,123.0,237133824.0,1.0308682989451141,0.6751430006345116,75847.30519327648,76039.4245284416,34768.0,0.12066000000000004,0.3662,"80,180,140,120,100,0,60,160,20,40",169.19,0.5179400000000001,52.5,105.0,16515072.0,0.931822430209126
649,10,5000,10000,2.5e-08,9.464360167200001e-07,0.01,1042269432,True,True,True,True,5.5493566296533885,1.7250417195975003,28068.720060747713,72124.0,28067.235133087743,4.293151048518,345.0,0.01,6.521098436841,690.0,2097152.0,7.399697477022665,3.807198219597801,10.38,0.8385,,3.4222,,2.3705,338468864.0,4.326245685385678,4.130606547768111,2.062200956937799,3.0,27484.141978782547,68644.0,27480.137005579287,0.05861244019138759,2.2338700474362008,209.0,13.78,2.360846055373201,0.8093891188946167,431.0,236310528.0,2.2939765913275054,1.3507583189482786,76632.11712846768,76803.88387985209,34972.8,0.29232,0.66318,"20,160,100,0,80,140,120,180,60,40",201.33,0.79994,53.4,106.8,18173952.0,1.1081767171391175
650,10,5000,10000,2.5e-08,9.464360167200001e-07,0.1,1042269432,True,True,True,True,8.960014389892201,2.0362713884309005,27462.064231249595,101835.0,27461.09788333128,7.363967007714304,1415.0,0.05,9.402872168394405,2830.0,2150400.0,8.447729922619041,8.43193745224323,7.77,2.16055,,7.518,,6.8249,256409600.0,5.8017256818315905,6.872255270110346,2.0525490196078433,4.0,27596.300954092534,96922.0,27588.524341719134,0.05610613476159661,4.660197773249718,1275.0,11.18,5.252422093966676,1.5317186367275224,2617.0,231440384.0,4.561924845312086,5.154762101324214,94930.48250978059,95131.73539002921,36816.0,1.16726,3.2011000000000003,"120,20,80,100,180,140,160,40,0,60",264.32,3.37582,93.1,186.2,17223680.0,2.7216512973933793
651,50,5000,10000,2.5e-08,9.464360167200001e-07,0.0,1913076790,True,True,True,True,36.25960087009531,3.3367712742768503,18133.362704386607,61861.0,18132.311729291032,11.273116940285098,126.0,0.01,12.5189447641291,252.0,2256896.0,27.36146227587112,29.990291163895648,28.07,3.84125,,11.8939,,9.9769,1207922688.0,30.103156347427763,27.87589186640203,2.03125,4.0,16477.040161105735,61748.0,16475.919226483722,0.051644736842105264,5.7336098615429405,96.0,5.3900000000000015,6.1101924326011385,,195.0,167542784.0,11.649581048351019,29.213290341561947,50032.44021639701,50141.17693900045,36816.0,3.22622,10.00704,"140,20,60,120,40,160,80,100,0,180",971.8299999999999,10.08794,80.3,160.6,71479296.0,9.223324772422156
652,50,5000,10000,2.5e-08,9.464360167200001e-07,0.01,1913076790,True,True,True,True,89.43065591671811,10.556648041574048,18164.892675004907,79784.0,18152.996953328642,42.0482043067308,798.0,0.03,44.98441199168651,1596.0,2211840.0,62.31769770100364,64.93557205993638,26.55,8.5963,,29.9235,,28.572,667693056.0,38.00963028711323,42.70608559887668,2.106060606060606,5.0,16562.81892862019,65980.0,16561.682046993592,0.15600875676921294,15.706167967793501,264.0,4.8599999999999985,16.298999284609106,,556.0,167063552.0,17.917489147553614,33.49853036829116,51935.07036592993,52023.43861111935,36816.0,4.52601,13.28846,"120,100,60,160,40,180,80,0,20,140",1210.77,13.37758,90.9,181.8,66752512.0,10.235630205677056
653,50,5000,10000,2.5e-08,9.464360167200001e-07,0.1,1913076790,True,True,True,True,123.64939314164327,19.114594638220552,28803.834951549718,152474.0,28803.66656760614,81.15244171305409,3479.0,0.14,83.26552546074926,6958.0,2170880.0,69.00579667629013,128.88962666374536,18.07,17.5905,,74.3808,,72.4662,686649344.0,78.7838699405492,101.12048192345048,2.354146806482364,8.0,17947.1850900117,113242.0,17946.784631074443,0.557877407145257,58.582031318658544,2098.0,5.71,60.10448360501547,,4939.0,164876288.0,53.26559544322873,62.942810224117316,96452.05602382976,96556.20638620596,40931.55555555556,9.97986,36.3545,"80,140,100,180,120,60,0,160,20,40",1508.15,36.77688,243.5555555555556,487.1111111111112,50425856.0,22.630654132492147
654,10,5000,10000,2.5e-08,3.76782964726e-06,0.0,1142093287,True,True,True,True,1.1213587303683616,0.22441751910100016,17460.18656007788,81558.0,17458.33358549695,0.47868090108200084,33.0,0.0,3.928273367395001,66.0,2191360.0,8.409200802737818,1.5150930120650947,23.860000000000003,0.3166,,2.2259,,0.9595,1206677504.0,4.386377036717816,1.3479959905506351,2.0,2.0,15914.860984990117,81558.0,15913.624555422251,0.0,0.8158590417288001,55.0,137.4,0.8446969352008,0.3464334942514,110.0,651145216.0,0.9015776940622321,0.3846129451816282,42044.580976072335,42724.486823779065,34768.0,0.07408000000000001,0.1729,"180,20,0,60,120,100,80,140,160,40",311.29,0.7771,50.5,101.0,20586496.0,2.174029526372962
655,10,5000,10000,2.5e-08,3.76782964726e-06,0.01,1142093287,True,True,True,True,5.611830868933333,1.4801919716086998,17196.947287991108,100882.0,17176.62986589182,3.6560793268589014,736.0,0.05,6.3985684187974,1472.0,2211840.0,7.965135329289574,2.1054549636007582,12.05,0.4464,,2.4922,,1.3077,620285952.0,4.24731345900478,1.6249194328411938,2.003968253968254,3.0,15854.77121579589,88189.0,15847.81854368452,0.003968253968253745,0.9083259314954006,252.0,95.45,1.0438950837768006,0.4099626118846551,505.0,647270400.0,1.283753085758945,0.7391897602619772,41593.10204341416,42219.04152005696,34768.0,0.15523,0.32994,"160,100,0,140,40,60,120,20,180,80",330.67000000000013,0.79864,49.4,98.8,22351872.0,2.187368663476484
656,10,5000,10000,2.5e-08,3.76782964726e-06,0.1,1142093287,True,True,True,True,9.26096141462306,2.2686637402464194,16955.506455601593,169256.0,16942.095857652097,8.020189928015622,3213.0,0.28,10.27745173231269,6426.0,2199552.0,8.877966360683935,7.5902026467019,11.270000000000001,1.8343,,7.1997,,5.8844,478117888.0,6.4764423318830975,5.1985616263354215,2.0597945707997067,5.0,16198.594300522273,152716.0,16163.809941840664,0.06284531558152244,2.75058627175812,2726.0,131.56,3.681234324764681,0.940533173874811,5615.0,629825536.0,4.740464607208239,1.7403177025086165,57243.94192289496,57423.78740480084,34768.0,0.4487100000000001,0.97592,"100,120,160,0,60,180,140,80,20,40",374.66,1.16836,56.1,112.2,23498752.0,1.3878449872389715
657,50,5000,10000,2.5e-08,3.76782964726e-06,0.0,1886442685,True,True,True,True,25.14680731070882,3.117006034041,20966.859463413854,90426.0,20966.068781860333,7.3433804181212,88.0,0.04,9.0321369523394,176.0,2871296.0,27.663660582494863,27.96564904725243,186.88,2.9346,,8.3502,,6.97,8803528704.0,23.546795424803427,23.994001387386266,2.020408163265306,3.0,16986.313192524947,90426.0,16935.382119012986,0.020197769829581408,5.6101149029672,98.0,351.52,6.0604685754134,,198.0,1097969664.0,11.934428123772685,33.6469429886359,46703.51680407737,47268.59293273737,36816.0,3.5306100000000002,8.91428,"80,0,20,180,120,60,160,140,40,100",1166.96,9.8331,91.7,183.4,70131712.0,20.328838271584544
658,50,5000,10000,2.5e-08,3.76782964726e-06,0.01,1886442685,True,True,True,True,87.2096280623486,13.993999869705151,29268.712656856762,187260.0,29259.13698982646,56.07159783552748,3680.0,0.41,58.07542045744528,7360.0,2895872.0,45.55055827803847,77.92926717245494,34.95,11.16585,,40.6279,,39.3667,2431557632.0,37.845516432693174,44.38818360639503,2.0327421555252387,3.0,17473.818432353008,108674.0,17466.476716008016,0.03171337194999193,19.81495821372306,733.0,346.03000000000014,20.5181911034466,,1490.0,1099378688.0,19.77570089675884,36.432308561143714,54770.29414902414,55368.236875084134,36816.0,4.5627,11.21418,"140,80,20,180,40,60,120,160,100,0",1243.33,12.1442,98.7,197.4,71475200.0,21.240371153200027
659,50,5000,10000,2.5e-08,3.76782964726e-06,0.1,1886442685,True,True,True,True,120.80156243200435,20.335801304557084,104957.50448366182,611466.0,104956.32726424362,85.94285504831393,18464.0,1.88,87.97782107779253,36928.0,2895872.0,65.86032864490821,143.2767976401218,32.43,19.07805,,82.39,,80.7593,1458872320.0,74.62826261213333,109.10197432398027,2.422267138285329,9.0,23445.25560505647,410894.0,23431.73061888785,0.6452246751989688,63.783465405488,11874.0,267.94,65.28415627565128,,28762.0,1075654656.0,50.95586753236093,62.18578651708235,105051.6653632352,105678.36084175523,42016.88888888888,11.21594,37.05782,"40,80,20,140,180,100,0,120,60,160",2086.93,37.95872,324.5555555555556,649.1111111111112,55795712.0,25.910053016878773
660,10,5000,10000,2.5e-08,1.5e-08,0.0,1477697988,True,True,True,True,11.809679870374634,2.416628410895,12046.373396719402,52048.0,12045.872160924851,9.406900617164,16.0,0.0,11.163100617164,32.0,2043904.0,9.604191625909518,10.277020926997073,0.4,1.8376,,9.3455,,7.9573,40030208.0,8.038256795454666,15.287738172957413,3.0,5.0,12033.514639803521,52048.0,12033.422396328468,1.0769230769230769,6.444862439776,14.0,2.73,7.153282311648001,,42.0,116514816.0,7.842681907263721,12.121608521767412,71739.99955895307,73010.16809177809,34768.0,2.73813,9.71392,"160,180,20,120,0,100,140,40,60,80",206.52,11.55134,48.0,96.0,25985024.0,10.104976405891485
661,10,5000,10000,2.5e-08,1.5e-08,0.01,1477697988,True,True,True,True,11.809679870374634,2.416628410895,12046.373396719402,52048.0,12045.872160924851,9.406900617164,16.0,0.0,11.163100617164,32.0,2019328.0,9.604191625909518,11.983702803120847,0.42,2.41935,,10.3564,,9.1928,40173568.0,7.88223561705604,12.47174919817316,2.4444444444444446,4.0,12035.671883891418,52048.0,12034.657833891419,0.5277777777777777,8.374049691418,9.0,3.0,10.983049691418,,22.0,117043200.0,13.255803827584812,11.754167976154733,63339.04322508112,65118.01373816191,34768.0,2.50365,9.15276,"40,160,180,0,100,60,120,20,140,80",207.57,10.65434,47.0,94.0,24371200.0,8.617228979485677
662,10,5000,10000,2.5e-08,1.5e-08,0.1,1477697988,True,True,True,True,15.06223696571871,3.1320255558275,12037.398829500575,52048.0,12036.868932325639,11.290749148894,27.0,0.0,13.290749148894,54.0,2043904.0,11.939519865880465,11.523028427231807,0.41,2.86755,,12.5844,,10.5844,40087552.0,9.234357788046651,13.489926313765054,2.75,4.0,12036.246671468565,52048.0,12035.634871468565,0.5,8.615049691418001,8.0,3.22,10.226849691418,,22.0,116666368.0,10.462314250265461,14.173601716864805,74282.58311848798,75378.7515714816,34776.9,2.94509,11.49878,"20,120,160,140,40,180,0,60,100,80",242.6,13.386019999999998,55.2,110.4,24571904.0,10.959919706914315
