Unnamed: 0,Unnamed: 0.1,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,ts_filesize,vcf_filesize,vcfgz_filesize,tsinfer_completed,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_edges,tsinfer_memory,tsinfer_max_polytomy,tsinfer_mean_polytomy,tsinfer_ts_filesize,internal_nodes,internal_nodes_with_mutations
687,687,5,80000,5000,50000000,5e-09,1e-08,0,373439,55913,118456,416732659,21268260,18956758189,492976902,True,99033.06,705.7843291641105,327250.0,10096009216.0,6684.0,5.076634296174492,19963460.0,120518,33504
688,688,5,80000,5000,50000000,1e-08,1e-08,0,585569,111539,117787,1221386363,28926572,18849699046,490591604,True,105188.68,1257.693080041133,457575.0,10550378496.0,9991.0,5.694418517827143,24488564.0,157833,42735
689,689,5,80000,5000,50000000,2e-08,1e-08,0,1012300,223362,118902,835852692,44382124,19028130869,504728269,True,117516.75,2497.974340816023,661710.0,10975252480.0,15558.0,6.763945251408068,31484844.0,231075,55150
690,690,5,85000,5000,50000000,5e-09,1e-08,0,386133,56608,119886,994960468,21976588,20384484267,531816958,True,107129.19,698.1963281738169,334819.0,10743508992.0,6694.0,5.1156455309396485,20486604.0,125842,34163
691,691,5,85000,5000,50000000,1e-08,1e-08,0,597639,112150,118870,1888718340,29604188,20211734977,519347821,True,116075.08,1271.2816365487072,465304.0,11215687680.0,10092.0,5.736420346672584,24997404.0,163259,43124
692,692,5,85000,5000,50000000,2e-08,1e-08,0,1025978,223989,118491,670137716,45065148,20147294460,518371799,True,125583.09,2437.647068260405,668391.0,11515498496.0,15387.0,6.8123222748815175,31889076.0,236948,55412
693,693,5,90000,5000,50000000,5e-09,1e-08,0,394878,56310,119193,665776199,22469748,21458609084,547619205,True,111541.15,677.8511999979944,338765.0,11186925568.0,6597.0,5.164651715884316,20788604.0,130828,34463
694,694,5,90000,5000,50000000,1e-08,1e-08,0,611639,113193,119932,1139344148,30363284,21591650615,554872995,True,126717.14,1249.0067082523306,474897.0,11987083264.0,10109.0,5.729105341890652,25589548.0,169540,44157
695,695,5,90000,5000,50000000,2e-08,1e-08,0,1039885,225143,120028,1188140620,45829140,21608932997,566703052,True,133575.77000000002,2482.852771181184,678467.0,12286050304.0,15656.0,6.803856876391424,32511452.0,242804,55827
696,696,5,95000,5000,50000000,5e-09,1e-08,0,404501,56138,118723,1280413321,22999836,22561250694,566526102,True,119299.85,638.4270039449445,342863.0,11625013248.0,6411.0,5.198674793789422,21109540.0,135828,34828
697,697,5,95000,5000,50000000,1e-08,1e-08,0,625110,113969,121146,753476518,31089548,23021690453,589783217,True,125774.76,1263.4074446920865,483557.0,12675575808.0,10227.0,5.766103837256446,26138516.0,174918,44461
698,698,5,95000,5000,50000000,2e-08,1e-08,0,1059822,227657,120252,1977169473,46764324,22851804591,588324139,True,148916.78999999998,2466.0732590787657,687565.0,12903362560.0,15675.0,6.8292791942709,33034620.0,249833,56532
699,699,5,100000,5000,50000000,5e-09,1e-08,0,416320,56672,119899,2093504007,23668044,23983740136,613943379,True,126394.93,653.4364818841506,348439.0,12348063744.0,6508.0,5.241497059133233,21547620.0,141050,35199
700,700,5,100000,5000,50000000,1e-08,1e-08,0,640157,115359,121738,1956292580,31856508,24351592407,631881322,True,135779.88999999998,1268.3705269745903,494982.0,13293412352.0,10306.0,5.8281172730483926,26753412.0,180874,45009
701,701,5,100000,5000,50000000,2e-08,1e-08,0,1075723,229039,122009,726557576,47604180,24405800527,626865967,True,151853.06,2505.6574623387737,701246.0,13801967616.0,15946.0,6.840289903138016,33786796.0,255843,57444
702,702,6,5000,5000,50000000,5e-09,1e-08,0,168117,42185,91256,1017610971,9758932,915207700,32136520,True,6827.62,1015.003590044402,190454.0,1295503360.0,6364.0,4.740019910403187,10915220.0,32792,17019
703,703,6,5000,5000,50000000,1e-08,1e-08,0,328793,84917,91386,85555478,15543724,916511047,31802816,True,6646.690000000001,1849.927591246469,286194.0,1225957376.0,9842.0,5.437539186441966,14282996.0,59384,25439
704,704,6,5000,5000,50000000,2e-08,1e-08,0,645221,169360,91399,218331681,26908972,916642176,32285094,True,7118.51,3399.2118568098244,414712.0,1211023360.0,14700.0,6.495504808445323,18665180.0,111012,36318
705,705,6,10000,5000,50000000,5e-09,1e-08,0,192335,45730,98096,102139110,11107348,1964787342,63073089,True,13176.19,959.0983761109404,211996.0,1965264896.0,6557.0,4.692980320102716,12198004.0,40855,20299
706,706,6,10000,5000,50000000,1e-08,1e-08,0,360062,90112,96991,1939157536,17098812,1942655539,61732113,True,13572.64,1715.3890551470001,310690.0,1829318656.0,9865.0,5.444493121878558,15597420.0,68614,28536
707,707,6,10000,5000,50000000,2e-08,1e-08,0,703172,181164,98050,1868483230,29481148,1963865672,63293040,True,14541.02,3127.620883934552,458958.0,1806942208.0,14760.0,6.5553254395612255,20695124.0,125387,39933
708,708,6,15000,5000,50000000,5e-09,1e-08,0,209093,47462,102012,1162598959,12074324,3063362255,95222888,True,18838.71,926.8371789307272,224482.0,2596651008.0,6643.0,4.678072771224942,13021708.0,47601,22390
709,709,6,15000,5000,50000000,1e-08,1e-08,0,391564,95638,101787,213304872,18636924,3056605865,93934325,True,21068.64,1666.4913496909555,334066.0,2551779328.0,10073.0,5.4528924001044645,16838068.0,78105,30939
710,710,6,15000,5000,50000000,2e-08,1e-08,0,751199,190525,102286,1003154307,31584412,3071590205,94937103,True,23865.88,2984.994347282569,487913.0,2469834752.0,14825.0,6.589589832934916,22087852.0,137280,42521
711,711,6,20000,5000,50000000,5e-09,1e-08,0,224662,48927,105794,1336962334,12986380,4234893398,129697432,True,25077.98,861.7198757967495,236494.0,3273981952.0,6568.0,4.682678599714874,13817812.0,53857,23938
712,712,6,20000,5000,50000000,1e-08,1e-08,0,408159,97228,104298,2001808132,19548668,4175010490,127037729,True,26299.92,1578.1161221504485,346171.0,3199610880.0,9983.0,5.445166262937679,17581332.0,84991,32531
713,713,6,20000,5000,50000000,2e-08,1e-08,0,785258,196528,105386,1895806674,33150828,4218561931,128187526,True,31296.35,2876.1319866517283,512417.0,3177971712.0,14910.0,6.589640050925271,23285220.0,147227,44560
714,714,6,25000,5000,50000000,5e-09,1e-08,0,238572,49745,105964,113262613,13700756,5301363878,154963343,True,32267.44,802.0971231623837,242642.0,3816370176.0,6409.0,4.692542740001548,14250236.0,59807,25209
715,715,6,25000,5000,50000000,1e-08,1e-08,0,428942,99956,106398,1757211624,20583948,5323076153,157157981,True,33907.21,1501.3128293413001,359124.0,3884187648.0,9926.0,5.433287441184925,18340364.0,92093,34085
716,716,6,25000,5000,50000000,2e-08,1e-08,0,808900,199848,106279,301064399,34246716,5317122745,156847067,True,38107.31,2866.143369224685,526700.0,3854422016.0,15069.0,6.607205579808318,24024876.0,154953,45805
717,717,6,30000,5000,50000000,5e-09,1e-08,0,253632,51043,109007,1500525460,14559340,6543696472,187075365,True,39255.78000000001,860.8846557035812,254792.0,4487380992.0,6802.0,4.697839073678,15021420.0,65684,26612
718,718,6,30000,5000,50000000,1e-08,1e-08,0,447011,101965,108964,1839716756,21540388,6541114862,190338586,True,40305.48,1567.1839250535754,372291.0,4567326720.0,10303.0,5.4588923591255005,19114812.0,98789,35625
719,719,6,30000,5000,50000000,2e-08,1e-08,0,838303,204869,109159,1971282455,35632972,6552820321,189432241,True,45810.51,2831.7154644684906,546440.0,4553076736.0,15220.0,6.637836787250067,25034300.0,163949,47667
720,720,6,35000,5000,50000000,5e-09,1e-08,0,266488,51719,109448,853778852,15242996,7664673881,213450254,True,45836.55,753.2053133135665,262050.0,4962648064.0,6427.0,4.726987391092592,15500148.0,71330,27597
721,721,6,35000,5000,50000000,1e-08,1e-08,0,461952,103175,110273,1101576921,22343620,7722447143,221841665,True,48878.51,1479.5745187713435,382868.0,5147693056.0,10159.0,5.448449573792888,19755356.0,105264,36560
722,722,6,35000,5000,50000000,2e-08,1e-08,0,854595,206151,109624,973776580,36445700,7676998784,220369223,True,53605.09,2750.5875538850646,556143.0,5116133376.0,15145.0,6.62390424011434,25602724.0,170354,48271
723,723,6,40000,5000,50000000,5e-09,1e-08,0,279452,52549,111910,486811649,16004652,8956209698,253336065,True,50365.11,771.76369781118,270966.0,5579698176.0,6587.0,4.766835549926114,16117708.0,76882,28320
724,724,6,40000,5000,50000000,1e-08,1e-08,0,478663,104799,111280,1057562621,23176980,8905791318,251010339,True,53243.4,1429.9913724418993,391478.0,5720588288.0,10065.0,5.481810289299017,20298564.0,111111,37227
725,725,6,40000,5000,50000000,2e-08,1e-08,0,880421,210337,112362,2116002944,37702300,8992382602,251822108,True,62022.18,2747.9181058397576,573343.0,5819011072.0,15381.0,6.613334102312706,26528308.0,178942,49791
726,726,6,45000,5000,50000000,5e-09,1e-08,0,296075,54212,114813,2058630389,16919652,10336687428,285706091,True,58411.67000000001,830.1049559810523,284437.0,6266142720.0,6973.0,4.804273287729077,16921588.0,83246,29639
727,727,6,45000,5000,50000000,1e-08,1e-08,0,489369,105093,112180,49825052,23816692,10099642749,281388544,True,60930.3,1462.1263866458441,399267.0,6394703872.0,10262.0,5.498409419541417,20812668.0,117066,38100
728,728,6,45000,5000,50000000,2e-08,1e-08,0,897491,211996,112884,1224993634,38548692,10163022786,281808118,True,67421.58,2660.8290481549543,585265.0,6448791552.0,15245.0,6.650965373819562,27161932.0,185622,50456
729,729,6,50000,5000,5000000,5e-09,1e-08,0,120703,5446,11458,1854399737,6807916,1146357451,31678852,True,1887.15,264.5789082872965,74451.0,665174016.0,655.0,9.63143596377749,5032436.0,54398,4619
730,730,6,50000,5000,10000000,5e-09,1e-08,0,141428,10905,22824,1297089488,7999188,2283275633,63060507,True,5732.12,176.0779972651057,95701.0,1146806272.0,1252.0,6.877542220625224,6315508.0,58406,8186
731,731,6,50000,5000,15000000,5e-09,1e-08,0,162117,16290,34372,1782147438,9191796,3438410565,93741278,True,10138.83,236.18697171910668,120068.0,1751056384.0,2035.0,5.890017169487367,7712444.0,62227,11414
732,732,6,50000,5000,20000000,5e-09,1e-08,0,181974,21644,45869,2134241535,10358900,4588443516,131924980,True,15746.61,300.65571688215925,141334.0,2342604800.0,2674.0,5.508164776491681,8979412.0,66178,14156
733,733,6,50000,5000,25000000,5e-09,1e-08,0,202605,26950,56960,832992090,11528628,5697865543,155893533,True,20979.77,384.13694153941907,165954.0,3015073792.0,3419.0,5.222292151803134,10357732.0,69847,17206
734,734,6,50000,5000,30000000,5e-09,1e-08,0,223684,32523,68000,801919404,12716452,6802185535,181116911,True,29690.72,423.3962322390599,190748.0,3678728192.0,3914.0,5.102669734096624,11727236.0,73755,19954
735,735,6,50000,5000,35000000,5e-09,1e-08,0,241581,37259,78529,69819725,13768452,7855392179,217726189,True,34212.15,503.7824972004877,212282.0,4369330176.0,4577.0,4.985954528372792,12962156.0,77054,22380
736,736,6,50000,5000,40000000,5e-09,1e-08,0,260916,42253,89999,1571235293,14905404,9002724142,242306854,True,45288.67,565.7545484631406,234380.0,5095796736.0,5137.0,4.928816268163943,14247532.0,80487,24767
737,737,6,50000,5000,45000000,5e-09,1e-08,0,285288,48797,103571,842332215,16301228,10360316899,287558208,True,53647.84,703.151222421252,264058.0,6016573440.0,6139.0,4.859724676089517,15902900.0,84661,27569
738,738,6,50000,5000,50000000,5e-09,1e-08,0,303529,53456,113099,128044749,17333052,11313393827,310735496,True,63296.27,748.9918851558417,285219.0,6718545920.0,6612.0,4.8266122891036165,17075364.0,88246,30144
739,739,6,50000,5000,55000000,5e-09,1e-08,0,322829,58755,124889,1634718374,18484356,12492735828,348665446,True,74824.15000000001,821.3667797085092,307521.0,7561367552.0,7220.0,4.793780202650039,18381996.0,91816,32388
740,740,6,50000,5000,60000000,5e-09,1e-08,0,343464,63985,135515,1768349605,19628748,13555643553,377019066,True,83216.4,901.6612963088374,332067.0,8344473600.0,7870.0,4.787586505190312,19717540.0,95162,34555
741,741,6,50000,5000,65000000,5e-09,1e-08,0,367247,70265,149326,1521142197,21014956,14937144080,405057474,True,98710.43,1005.1718668234033,362042.0,9368408064.0,8697.0,4.7712440695835525,21385644.0,99342,37468
742,742,6,50000,5000,70000000,5e-09,1e-08,0,386749,75359,159666,1923300828,22109228,15971444048,433761255,True,106910.83,1064.802793288743,387284.0,10155769856.0,9268.0,4.764168235105976,22736868.0,102562,39454
743,743,6,50000,5000,75000000,5e-09,1e-08,0,405617,80469,171226,799966489,23237340,17127778742,474509105,True,125660.31,1219.4083881341498,407936.0,11098054656.0,10218.0,4.733754177497215,23977364.0,106106,42000
744,744,6,50000,5000,80000000,5e-09,1e-08,0,425475,85692,182953,1627760777,24400484,18300818662,508790673,True,135162.23,1222.5489316498135,432613.0,12062797824.0,10538.0,4.731889526934646,25362108.0,109525,44062
745,745,6,50000,5000,85000000,5e-09,1e-08,0,445376,90775,193059,395647897,25505564,19311712561,529523060,True,150842.13,1363.674691632823,457267.0,12855222272.0,11419.0,4.754184774697968,26669428.0,113035,46370
746,746,6,50000,5000,90000000,5e-09,1e-08,0,469573,97257,206652,172693559,26887764,20671406198,569945013,True,173930.61,1450.808144841228,485539.0,13989310464.0,12141.0,4.75259144700136,28261404.0,116841,48724
747,747,6,50000,5000,95000000,5e-09,1e-08,0,486842,101559,215369,931398772,27841796,21543359380,587014927,True,181019.37,1510.0086447201886,506261.0,14737313792.0,12655.0,4.748541467349503,29380012.0,119766,50301
748,748,6,50000,5000,100000000,5e-09,1e-08,0,511044,108230,230240,1771533301,29293332,23030890779,635833682,True,204429.43,1716.8412354998493,535409.0,16001179648.0,13900.0,4.735995258777011,31062068.0,124432,53457
749,749,6,50000,5000,5000000,1e-08,1e-08,0,141158,10802,11759,1349144380,7567004,1176465789,33405884,True,2209.1,317.14716570633817,90349.0,663072768.0,1180.0,9.223050224581463,5602780.0,58278,5357
750,750,6,50000,5000,10000000,1e-08,1e-08,0,181713,21430,22990,851168016,9477324,2299880223,63873342,True,5761.43,293.8582776720746,123765.0,1233387520.0,2042.0,7.0461144321093085,7307804.0,66018,9650
751,751,6,50000,5000,15000000,1e-08,1e-08,0,219889,31566,34331,2121546077,11303436,3434309085,94401651,True,11021.03,397.12027617073716,156501.0,1855778816.0,3034.0,6.2343544596263385,8989908.0,73248,13606
752,752,6,50000,5000,20000000,1e-08,1e-08,0,266638,43799,46611,1488633483,13457916,4662665093,130049868,True,16725.08,582.3321274774833,196138.0,2544402432.0,4292.0,5.9698067265256425,10935524.0,81243,17782
753,753,6,50000,5000,25000000,1e-08,1e-08,0,305261,54020,57151,249003786,15268060,5716971380,156863201,True,22881.85,707.998621265583,229125.0,3183763456.0,5231.0,5.781750738095839,12575292.0,88480,21470
754,754,6,50000,5000,30000000,1e-08,1e-08,0,345525,64473,68228,338082000,17144660,6824992393,187517662,True,29042.64,805.1154871927396,264841.0,3904868352.0,6084.0,5.650302952722307,14335116.0,95447,25091
755,755,6,50000,5000,35000000,1e-08,1e-08,0,384559,74855,79664,1542065577,18991700,7968924164,220004518,True,35898.82,987.475740391998,300633.0,4643880960.0,7231.0,5.598379888268156,16101764.0,102255,28840
756,756,6,50000,5000,40000000,1e-08,1e-08,0,425428,85509,91412,1038459035,20915076,9144064130,249053403,True,47676.8,1107.324334331077,338640.0,5451038720.0,8161.0,5.5630575131831845,17960060.0,109303,32091
757,757,6,50000,5000,45000000,1e-08,1e-08,0,469693,97107,103203,1779791672,22965196,10323506276,281871412,True,59000.06,1263.1801393558624,378417.0,6277120000.0,9246.0,5.53613541270445,19884116.0,117035,35882
758,758,6,50000,5000,50000000,1e-08,1e-08,0,511417,108203,115003,1514976460,24918684,11503848072,321692630,True,67042.32,1469.4678153007649,415052.0,7103442944.0,10466.0,5.521658152405279,21691956.0,124115,39349
759,759,6,50000,5000,55000000,1e-08,1e-08,0,545811,117138,124316,475775156,26518724,12435419203,344304452,True,78592.9,1552.1014291884949,447237.0,7784742912.0,11156.0,5.533673179000506,23230092.0,130179,42114
760,760,6,50000,5000,60000000,1e-08,1e-08,0,588389,128371,136055,889109318,28501500,13609659403,378616733,True,87614.84999999999,1730.0447969790787,482652.0,8668258304.0,12280.0,5.4998689563225724,24999372.0,137438,45762
761,761,6,50000,5000,65000000,1e-08,1e-08,0,629153,139086,147881,1077477755,30418356,14792602427,404414885,True,104842.17,1892.79704008842,522346.0,9596514304.0,13369.0,5.4988998957796005,26916252.0,144230,49562
762,762,6,50000,5000,70000000,1e-08,1e-08,0,675545,151180,159926,1593863422,32544044,15997451859,436204743,True,117170.34,1953.9221561866068,563441.0,10540855296.0,14123.0,5.487509374056508,28897564.0,151873,53052
763,763,6,50000,5000,75000000,1e-08,1e-08,0,712072,160673,170151,943365361,34255964,17020248754,466091274,True,124871.93,2235.898716023829,597864.0,11334918144.0,15555.0,5.496892354087748,30554156.0,158312,55900
764,764,6,50000,5000,80000000,1e-08,1e-08,0,757043,172757,183302,715433831,36368828,18335729536,505713447,True,153711.21,2322.6613632224758,640653.0,12393816064.0,16408.0,5.500064388183482,32634684.0,165563,59568
765,765,6,50000,5000,85000000,1e-08,1e-08,0,790032,181463,193244,61260381,37943204,19330218212,529277932,True,163261.16999999998,2613.9056443134227,669745.0,13126402048.0,17813.0,5.4940362908518185,34093452.0,171436,62345
766,766,6,50000,5000,90000000,1e-08,1e-08,0,835146,193222,204472,1290394499,39992932,20453343272,566256623,True,174344.99,2706.407180268749,708597.0,14101237760.0,18619.0,5.5088432624058346,35947236.0,178912,65726
767,767,6,50000,5000,95000000,1e-08,1e-08,0,874793,203566,217433,1561944686,41913812,21749819020,602376968,True,186533.01,2769.6319014998635,750931.0,15219302400.0,19420.0,5.492674541930293,38014444.0,185563,69478
768,768,6,50000,5000,100000000,1e-08,1e-08,0,915284,214147,225985,1526130721,43697252,22605267477,616575965,True,208931.23,3000.293595147509,784847.0,15959560192.0,20604.0,5.526040823223753,39569324.0,192345,72184
769,769,6,50000,5000,5000000,2e-08,1e-08,0,181116,21254,11373,237258447,9010756,1137855060,30810707,True,2457.65,354.5728197327672,114876.0,672468992.0,1559.0,9.465721819380354,6428356.0,65768,6193
770,770,6,50000,5000,10000000,2e-08,1e-08,0,263483,42850,22834,1170228650,12443244,2284276014,61786155,True,5697.26,471.82666818277846,167637.0,1282789376.0,3003.0,7.672876235811057,8808260.0,80818,11686
771,771,6,50000,5000,15000000,2e-08,1e-08,0,346644,64699,34509,1645245010,15904612,3452114486,93198807,True,12040.28,717.1255022463486,221007.0,1942089728.0,4587.0,7.13869957039956,11201764.0,95676,17049
772,772,6,50000,5000,20000000,2e-08,1e-08,0,425822,85549,45637,1246750370,19195476,4565237470,125298208,True,17754.52,1009.045170646768,272689.0,2589327360.0,6222.0,6.900898393015312,13506052.0,109605,22040
773,773,6,50000,5000,25000000,2e-08,1e-08,0,508183,107051,56898,1872692766,22596172,5691664176,158922884,True,24741.92,1273.0871828659685,325491.0,3290251264.0,7737.0,6.781910238779847,15849652.0,123655,26869
